image,angle
images\20240618_222600710092.png,0.01515035564525409
images\20240618_222601356092.png,0.02930868579645847
images\20240618_222601943769.png,0.031966015780702316
images\20240618_222602461499.png,0.006538931671091755
images\20240618_222602998538.png,0.043352732087885246
images\20240618_222603536648.png,0.015381228102476352
images\20240618_222604204537.png,0.02906618636070472
images\20240618_222604873209.png,0.019409938631916056
images\20240618_222605456040.png,0.034236948782641136
images\20240618_222605968272.png,0.022025469806030287
images\20240618_222606472105.png,0.04425839456987837
images\20240618_222607091516.png,0.055752676829476565
images\20240618_222607633402.png,0.022307424157275678
images\20240618_222608157164.png,0.024812765300863064
images\20240618_222608731929.png,0.04016456691466281
images\20240618_222609375297.png,0.03858170951215719
images\20240618_222609995536.png,0.038722412994792066
images\20240618_222610529793.png,0.02767062842458751
images\20240618_222611065862.png,0.01956076919779174
images\20240618_222611659990.png,0.033760784486097414
images\20240618_222612327249.png,0.0226311470877532
images\20240618_222612983444.png,0.036896258270368736
images\20240618_222613598570.png,0.038132932244961074
images\20240618_222614105144.png,0.028035919091564013
images\20240618_222614619419.png,0.024704915798359543
images\20240618_222615137004.png,0.01946878740224182
images\20240618_222615655595.png,0.04024259676342416
images\20240618_222616275944.png,0.034770527496115096
images\20240618_222616948642.png,0.03107063144332853
images\20240618_222617611434.png,-0.005902719304604056
images\20240618_222618267884.png,0.0018926799766523649
images\20240618_222618881085.png,0.011622346084036353
images\20240618_222619522570.png,-0.012114083094042539
images\20240618_222620203172.png,0.030813863149012004
images\20240618_222620836148.png,-0.0007773966873582391
images\20240618_222621504812.png,-0.02111920005149441
images\20240618_222622102465.png,-0.014401576329602197
images\20240618_222622761762.png,0.013806931669074733
images\20240618_222623399936.png,-0.01585009331250864
images\20240618_222623902109.png,-0.01868297007046095
images\20240618_222624419929.png,0.00493132741193345
images\20240618_222625022653.png,-0.022880192476236665
images\20240618_222625534672.png,-0.023617203793555173
images\20240618_222626050266.png,-0.009868495256832518
images\20240618_222626690419.png,-0.016245812246733573
images\20240618_222627354446.png,-0.035778243169208954
images\20240618_222627931746.png,-0.0033123520011655258
images\20240618_222628584710.png,-0.011720653228661015
images\20240618_222629105083.png,0.002148280573432154
images\20240618_222629620673.png,0.0013025928361694544
images\20240618_222630269513.png,-0.016852012712297942
images\20240618_222630930518.png,-0.04084755478298271
images\20240618_222631500121.png,-0.03278780718254018
images\20240618_222632026956.png,-0.014148445124739126
images\20240618_222632527012.png,-0.011038837495417278
images\20240618_222633173948.png,-0.026393514356519533
images\20240618_222633729929.png,-0.017916103029330898
images\20240618_222634387048.png,-0.018947906917492843
images\20240618_222634896977.png,-0.0021858833821302823
images\20240618_222635421814.png,0.01106395491648501
images\20240618_222636077278.png,0.0013073852500921346
images\20240618_222636720264.png,0.0325184805144029
images\20240618_222637344444.png,0.0033787665704410356
images\20240618_222637850778.png,0.008033574160943862
images\20240618_222638386581.png,0.05366530651608821
images\20240618_222638967386.png,0.009261811027372988
images\20240618_222639632916.png,0.01771732273433815
images\20240618_222640321970.png,0.02421111425458038
images\20240618_222640987348.png,0.020595963360940273
images\20240618_222641560202.png,-0.006922157448932432
images\20240618_222642215674.png,0.04060518851895143
images\20240618_222642859332.png,-0.0010245445205644243
images\20240618_222643518315.png,0.0356617334321301
images\20240618_222644108776.png,0.018446242443430388
images\20240618_222644767915.png,0.00402639797394886
images\20240618_222645302730.png,0.008923058821087602
images\20240618_222645822817.png,0.01052780471059614
images\20240618_222646424494.png,0.009123093924057215
images\20240618_222647026608.png,0.013589562281482923
images\20240618_222647679156.png,0.0026645823439604113
images\20240618_222648299289.png,-0.002711001051199802
images\20240618_222648920295.png,0.04139788250981549
images\20240618_222649421715.png,0.02051588323061407
images\20240618_222649940939.png,0.019990676842403996
images\20240618_222650603845.png,0.06864817255166034
images\20240618_222651285465.png,0.022553655617208707
images\20240618_222651882545.png,0.10855666181884163
images\20240618_222652394894.png,0.09772330058462979
images\20240618_222652929388.png,0.009502771634109421
images\20240618_222653580426.png,0.044751866767140304
images\20240618_222654094134.png,0.017456008193912805
images\20240618_222654594639.png,0.02446467564960963
images\20240618_222655107279.png,0.03612451362503502
images\20240618_222655612487.png,0.025813347695489756
images\20240618_222656165332.png,0.01749522354143344
images\20240618_222656820457.png,0.056501007807504056
images\20240618_222657385724.png,-0.003008460525270915
images\20240618_222657910315.png,0.009320548669061762
images\20240618_222658527398.png,-0.02330828395300747
images\20240618_222659207683.png,0.003691892425891086
images\20240618_222659798393.png,0.03687449934581317
images\20240618_222700446432.png,0.012344575722688328
images\20240618_222700983837.png,0.022889001581539167
images\20240618_222701489618.png,0.02357752825893943
images\20240618_222702092890.png,0.01585640061721951
images\20240618_222702728678.png,0.020045075167874796
images\20240618_222703389437.png,0.03784256069025774
images\20240618_222704025456.png,0.007084366857595378
images\20240618_222704696900.png,0.02362082521300956
images\20240618_222705355268.png,0.01857949691463408
images\20240618_222705993106.png,-0.008419625009765841
images\20240618_222706507863.png,-0.003873255399473348
images\20240618_222707023620.png,0.03867558405230462
images\20240618_222707634183.png,0.012506734128725725
images\20240618_222708140807.png,0.026046157486015967
images\20240618_222708666792.png,0.04009391639708614
images\20240618_222709308509.png,0.07124423282271831
images\20240618_222709980935.png,0.008911250041209469
images\20240618_222710545294.png,-0.005125186699029486
images\20240618_222711203694.png,0.021434304084073583
images\20240618_222711812542.png,0.07026535943510877
images\20240618_222712420376.png,0.020556595178829493
images\20240618_222712927373.png,0.08827841675965863
images\20240618_222713441923.png,0.01632088698121026
images\20240618_222714065880.png,0.024291855178530428
images\20240618_222714690559.png,0.07308396859863081
images\20240618_222715248203.png,0.012400212680521229
images\20240618_222715772859.png,0.038772227124281904
images\20240618_222716286921.png,0.018168927032599036
images\20240618_222716935377.png,-0.003106842387546791
images\20240618_222717610219.png,0.006931192596901473
images\20240618_222718178671.png,-0.010923438949341991
images\20240618_222718839495.png,0.03805039163538392
images\20240618_222719526435.png,0.020270565876400855
images\20240618_222720090513.png,0.05429612285015663
images\20240618_222720605821.png,-0.012690948438895103
images\20240618_222721116633.png,0.05141062262700606
images\20240618_222721765595.png,0.018363195912501424
images\20240618_222722439698.png,-0.014464265921281009
images\20240618_222723059962.png,-0.011483002412321443
images\20240618_222723721513.png,0.05175582115472426
images\20240618_222724378032.png,0.0639459861589987
images\20240618_222724977687.png,0.04717367616553589
images\20240618_222725636311.png,0.03985151652294139
images\20240618_222726141554.png,0.00806866237927085
images\20240618_222726660715.png,-0.019656185043405452
images\20240618_222727235496.png,0.01853853665860769
images\20240618_222727792115.png,0.04522284058986047
images\20240618_222728446683.png,0.0340569097010864
images\20240618_222729127314.png,0.02740682535670862
images\20240618_222729723403.png,0.052239656673113276
images\20240618_222730223598.png,0.03463190594615062
images\20240618_222730760632.png,0.01361726653227846
images\20240618_222731428979.png,-0.0067559117398865096
images\20240618_222732096061.png,0.07706010976609101
images\20240618_222732739264.png,0.030008809907825035
images\20240618_222733332167.png,0.08520977611725085
images\20240618_222733946000.png,0.040146532680057266
images\20240618_222734625662.png,0.11876216766918563
images\20240618_222735274037.png,0.015121666396072497
images\20240618_222735968024.png,0.08683077093397604
images\20240618_222736592795.png,0.035585159896197864
images\20240618_222737275634.png,0.05347494812714044
images\20240618_222737953413.png,0.10826518310499995
images\20240618_222738530683.png,0.06364043952427036
images\20240618_222739271645.png,0.06558571519410954
images\20240618_222739834767.png,0.06665183906467309
images\20240618_222740546529.png,0.049280319908619453
images\20240618_222741172198.png,0.08756493329213522
images\20240618_222741684384.png,0.06283384540464028
images\20240618_222742195520.png,0.06976206562801468
images\20240618_222742814325.png,0.06721271202273837
images\20240618_222743417435.png,0.05108925535166273
images\20240618_222743928751.png,0.06946740619884656
images\20240618_222744438954.png,0.049241490253049545
images\20240618_222744945836.png,0.08223952576361357
images\20240618_222745478884.png,0.04817541555248541
images\20240618_222746102062.png,0.05561296577165045
images\20240618_222746732797.png,0.05346224049862688
images\20240618_222747415451.png,0.08270601362497439
images\20240618_222748031041.png,0.053780586296870166
images\20240618_222748655517.png,0.035800444468187524
images\20240618_222749178623.png,0.03330899954380996
images\20240618_222749707982.png,0.07772506048666326
images\20240618_222750332763.png,0.0708963834851249
images\20240618_222751010880.png,0.05572711667643317
images\20240618_222751617597.png,0.07858959148417313
images\20240618_222752275838.png,0.11827259199402633
images\20240618_222752955778.png,0.14001890323598828
images\20240618_222753525549.png,0.12747823666003807
images\20240618_222754133687.png,0.16035837404154216
images\20240618_222754754912.png,0.12415551094764826
images\20240618_222755414829.png,0.12587416896505507
images\20240618_222756049679.png,0.20986897108078298
images\20240618_222756645672.png,0.08941522195913953
images\20240618_222757308265.png,0.08140599983529946
images\20240618_222757938645.png,0.08678283874171455
images\20240618_222758529362.png,0.06585411378088178
images\20240618_222759039023.png,0.06307605439994124
images\20240618_222759577651.png,0.07866642375820182
images\20240618_222800160258.png,0.03748994945337467
images\20240618_222800788285.png,0.03178294226283253
images\20240618_222801441957.png,0.052264493779847106
images\20240618_222801992723.png,0.017861522233324933
images\20240618_222802634257.png,0.027526587853260634
images\20240618_222803307209.png,-0.003013478498218292
images\20240618_222803851873.png,-0.008146942505490017
images\20240618_222804373619.png,0.006004969538767908
images\20240618_222804949767.png,0.010802388555005552
images\20240618_222805518611.png,0.014576391590967616
images\20240618_222806056018.png,0.009425069581404483
images\20240618_222806580168.png,0.02869293728634665
images\20240618_222807171607.png,-0.019764617312515526
images\20240618_222807782065.png,0.006475196639091885
images\20240618_222808289331.png,0.02043744796685181
images\20240618_222808793357.png,0.007933257445066766
images\20240618_222809438704.png,-0.01797963659653949
images\20240618_222810064015.png,-0.007676213167427426
images\20240618_222810599020.png,-0.012794598614436435
images\20240618_222811129120.png,-0.03443175024780362
images\20240618_222811739118.png,-0.020981894869844076
images\20240618_222812283004.png,-0.011965898155697725
images\20240618_222812811001.png,-0.04007525202926701
images\20240618_222813452542.png,-0.08163863903970323
images\20240618_222814096706.png,-0.03101905103402792
images\20240618_222814765941.png,-0.048295327413801305
images\20240618_222815376040.png,-0.05607499441731931
images\20240618_222815891058.png,-0.07353833781500273
images\20240618_222816414640.png,-0.056188282554065716
images\20240618_222816998755.png,-0.03845484908428187
images\20240618_222817516589.png,-0.047436647219958245
images\20240618_222818033790.png,-0.036891205963378595
images\20240618_222818654537.png,-0.028854483917850882
images\20240618_222819260906.png,-0.004282646651544851
images\20240618_222819767641.png,-0.04973497519600551
images\20240618_222820299277.png,-0.010682138359055172
images\20240618_222820925360.png,-0.008829355704538524
images\20240618_222821517834.png,-0.032667942413557235
images\20240618_222822045553.png,-0.05926126447347252
images\20240618_222822553144.png,-0.05631831012777158
images\20240618_222823217016.png,-0.030273681029164116
images\20240618_222823745836.png,-0.03089186395023713
images\20240618_222824275946.png,-0.02658801755124623
images\20240618_222824837381.png,-0.013063197203043895
images\20240618_222825492240.png,-0.00618793629846075
images\20240618_222826037607.png,-0.04361800490858945
images\20240618_222826570081.png,-0.01853033759585295
images\20240618_222827164363.png,-0.0033221106942870333
images\20240618_222827759156.png,0.005466551774484278
images\20240618_222828280563.png,-0.006749631154763904
images\20240618_222828848378.png,0.009803050581946094
images\20240618_222829361937.png,0.0006646388993997646
images\20240618_222829884133.png,-0.008837676599595121
images\20240618_222830401739.png,0.0014219402187574325
images\20240618_222831037496.png,-0.009796409113586995
images\20240618_222831664431.png,-0.0205238167723614
images\20240618_222832259824.png,0.016958420861898034
images\20240618_222832777626.png,-0.003210378144349071
images\20240618_222833295132.png,-0.055206062731082035
images\20240618_222833910559.png,0.00030455584540910164
images\20240618_222834418147.png,-0.03352954479417569
images\20240618_222834925510.png,-0.028521440094005632
images\20240618_222835558860.png,0.0018672744425212034
images\20240618_222836079007.png,-0.06362260835393917
images\20240618_222836615992.png,-0.014199681727486037
images\20240618_222837217293.png,-0.031751748774858674
images\20240618_222837737470.png,-0.030085323609990364
images\20240618_222838264335.png,-0.018059494861602188
images\20240618_222838870123.png,-0.005580769374420661
images\20240618_222839400580.png,-0.0038668156428954123
images\20240618_222839905299.png,-0.007724265988117457
images\20240618_222840496078.png,0.0019020686522916038
images\20240618_222841092728.png,-0.020496590611214154
images\20240618_222841617146.png,-0.007831589877392476
images\20240618_222842151950.png,0.010601710736800196
images\20240618_222842734869.png,-0.017786882008375367
images\20240618_222843260950.png,-0.029334851092265506
images\20240618_222843763740.png,-0.03323318562942883
images\20240618_222844359753.png,-0.08282500046417754
images\20240618_222844861137.png,-0.07789768125055269
images\20240618_222845390707.png,-0.050120254154584126
images\20240618_222845982706.png,-0.03280614627583949
images\20240618_222846626521.png,-0.07001669630577784
images\20240618_222847252861.png,-0.024582899443974134
images\20240618_222847878501.png,-0.00025900025783918306
images\20240618_222848511881.png,-0.03023537729307283
images\20240618_222849167422.png,-0.0543573803018369
images\20240618_222849828571.png,-0.02074896451285377
images\20240618_222850440625.png,-0.031159501985464674
images\20240618_222850952879.png,-0.004153340739655401
images\20240618_222851467136.png,-0.017620648279136626
images\20240618_222852055787.png,-0.0098917213669002
images\20240618_222852687573.png,0.039269895701476966
images\20240618_222853329104.png,0.06870045496529721
images\20240618_222853831965.png,0.047054948481194965
images\20240618_222854354984.png,0.04228178809038545
images\20240618_222854946409.png,0.008041199135105235
images\20240618_222855619582.png,-0.0291892160220205
images\20240618_222856212080.png,-0.00994290745498582
images\20240618_222856831991.png,-0.04974864922261129
images\20240618_222857357318.png,-0.09249038434169829
images\20240618_222857871095.png,-0.09966683915335987
images\20240618_222858476418.png,-0.033380717165571075
images\20240618_222859153050.png,-0.10589896502994521
images\20240618_222859747159.png,-0.09350227565933589
images\20240618_222900413520.png,-0.09572023930798536
images\20240618_222901046574.png,-0.08808984978871101
images\20240618_222901615753.png,-0.024083531853556737
images\20240618_222902256873.png,-0.057757572196147716
images\20240618_222902912482.png,-0.08001586623476677
images\20240618_222903557663.png,-0.10003120801111609
images\20240618_222904224615.png,-0.15840953493519555
images\20240618_222904817441.png,-0.0961673850749241
images\20240618_222905465901.png,-0.09311060280789983
images\20240618_222906116721.png,-0.08890314725277683
images\20240618_222906648626.png,-0.11105775673313355
images\20240618_222907149577.png,-0.08460795378067043
images\20240618_222907794908.png,-0.08080515770356922
images\20240618_222908368068.png,-0.09558185938889847
images\20240618_222908880593.png,-0.13309778784855225
images\20240618_222909391631.png,-0.11923074379874056
images\20240618_222910015532.png,-0.08193638695388099
images\20240618_222910681971.png,-0.02525334018593744
images\20240618_222911199203.png,0.006980758601344845
images\20240618_222911704097.png,0.019889352073040704
images\20240618_222912336312.png,0.0057351327226979835
images\20240618_222912903205.png,0.00022163195692695295
images\20240618_222913565160.png,0.027625052923065756
images\20240618_222914218885.png,0.004605338962765357
images\20240618_222914822058.png,0.006315705447997983
images\20240618_222915460925.png,0.03372905216819536
images\20240618_222916105970.png,0.006474298409732539
images\20240618_222916611173.png,0.0014738062483319883
images\20240618_222917132570.png,0.01370567919650633
images\20240618_222917780699.png,0.016529938914901156
images\20240618_222918434374.png,0.0004903054254558495
images\20240618_222919054402.png,0.008669875390265293
images\20240618_222919689779.png,0.004437870033462014
images\20240618_222920331120.png,0.005048687230393889
images\20240618_222920978174.png,-0.002214305564461159
images\20240618_222921610938.png,0.010813141855834582
images\20240618_222922273963.png,0.02337719928890344
images\20240618_222922939788.png,0.02914576450215228
images\20240618_222923530913.png,0.035117543882543255
images\20240618_222924039456.png,0.03153455073752629
images\20240618_222924568922.png,0.02084483960927632
images\20240618_222925147159.png,0.022993781927015452
images\20240618_222925683521.png,0.02742367826567229
images\20240618_222926189468.png,0.03327949939824314
images\20240618_222926775193.png,0.0246724740459471
images\20240618_222927284360.png,0.06748119142846194
images\20240618_222927792103.png,0.03810585766811725
images\20240618_222928395886.png,0.037713168380410236
images\20240618_222928896957.png,0.04681524158851954
images\20240618_222929425212.png,0.039950920627301295
images\20240618_222929991035.png,0.03424493262607688
images\20240618_222930625173.png,0.03617823702483288
images\20240618_222931271656.png,0.056918884080329094
images\20240618_222931873507.png,0.03188683404428764
images\20240618_222932528361.png,0.027525373668000064
images\20240618_222933150585.png,0.03030317597154346
images\20240618_222933723152.png,0.0320877474725268
images\20240618_222934369475.png,0.04249195874006869
images\20240618_222935030655.png,0.02797932913088505
images\20240618_222935670845.png,0.03577096174054624
images\20240618_222936258832.png,0.02537805929538023
images\20240618_222936760686.png,0.02622031274315484
images\20240618_222937314399.png,-0.01563776953026187
images\20240618_222937859060.png,0.043568901110015115
images\20240618_222938515003.png,-0.10916311450482813
images\20240618_222939173393.png,0.0045924545355073435
images\20240618_222939768971.png,0.014627059265373077
images\20240618_222940278328.png,-0.06994862123854485
images\20240618_222940798962.png,-0.06418889611679748
images\20240618_222941416988.png,-0.07574427858032755
images\20240618_222941917019.png,-0.07274584517347525
images\20240618_222942444719.png,-0.10606761068249132
images\20240618_222943055929.png,-0.06198119257312678
images\20240618_222943712270.png,-0.06379329522423591
images\20240618_222944292720.png,-0.0572399402365889
images\20240618_222944796643.png,-0.07847091473098765
images\20240618_222945321305.png,-0.04082679967476157
images\20240618_222945917471.png,-0.07395287547899393
images\20240618_222946431126.png,-0.05360145493471411
images\20240618_222946951916.png,-0.03505244210866156
images\20240618_222947567106.png,-0.012511407792287415
images\20240618_222948221559.png,-0.06976567571602764
images\20240618_222948817977.png,-0.052383656523040154
images\20240618_222949337765.png,-0.050039955462549066
images\20240618_222949873450.png,-0.046617490208763455
images\20240618_222950442763.png,-0.0023145613930544177
images\20240618_222950974744.png,-0.033259201467732674
images\20240618_222951477202.png,-0.06272634656922482
images\20240618_222952109032.png,-0.047264032454597704
images\20240618_222952750478.png,-0.03472418506821192
images\20240618_222953336250.png,-0.03474241187064674
images\20240618_222953865325.png,-0.03928048284832859
images\20240618_222954374961.png,-0.04639759435528371
images\20240618_222954969118.png,-0.029731019725267725
images\20240618_222955481549.png,-0.04921476154308015
images\20240618_222956013897.png,-0.05135964459108841
images\20240618_222956615104.png,-0.006027169208406887
images\20240618_222957143664.png,0.03411206515244288
images\20240618_222957651655.png,0.006846676255797875
images\20240618_222958233580.png,-0.011320975045344383
images\20240618_222958754311.png,-0.0071770921397227554
images\20240618_222959259555.png,-0.010406005330471257
images\20240618_222959791213.png,0.022794472581500434
images\20240618_223000292773.png,0.003180628661858398
images\20240618_223000926877.png,0.015813685412710155
images\20240618_223001451871.png,-0.003219563817513939
images\20240618_223001954868.png,-0.011048187418771
images\20240618_223002560002.png,0.015119461293610345
images\20240618_223003219460.png,0.00977364757634484
images\20240618_223003730019.png,-0.0036781594731759145
images\20240618_223004306250.png,0.013403451542776319
images\20240618_223004849715.png,0.02075409752762754
images\20240618_223005503194.png,-0.001563691877511286
images\20240618_223006077282.png,0.024778747864590042
images\20240618_223006577783.png,-0.010985181787539565
images\20240618_223007099909.png,-0.013430297961082647
images\20240618_223007711965.png,-0.004727241957356471
images\20240618_223008305074.png,0.014607944199321739
images\20240618_223008841192.png,-0.003308782012338282
images\20240618_223009353866.png,0.025049620393235782
images\20240618_223010000709.png,0.020537169601406058
images\20240618_223010651360.png,0.02639414034530052
images\20240618_223011183841.png,-0.02271539306694106
images\20240618_223011707526.png,0.013412353954004233
images\20240618_223012258155.png,-0.018029204840437515
images\20240618_223012913122.png,0.009519881247095623
images\20240618_223013435513.png,0.014169663794032533
images\20240618_223013951397.png,0.00630847576523233
images\20240618_223014587595.png,0.01664321579720634
images\20240618_223015211622.png,-0.006469888419673369
images\20240618_223015784255.png,0.012528184171140917
images\20240618_223016427041.png,-0.034110064846604754
images\20240618_223016981150.png,-0.005967007125523793
images\20240618_223017546616.png,-0.009686001971260473
images\20240618_223018101945.png,-0.02160157628870038
images\20240618_223018602077.png,-0.02792062728229225
images\20240618_223019126949.png,-0.008200184789848798
images\20240618_223019698207.png,0.022295452900227934
images\20240618_223020370195.png,-0.007235876056414507
images\20240618_223021009478.png,-0.0030382128140673524
images\20240618_223021694655.png,0.010805464346345533
images\20240618_223022263964.png,0.006711571510376144
images\20240618_223022919377.png,0.025990297814013807
images\20240618_223023436272.png,-0.00011278171596707454
images\20240618_223023947666.png,-0.03169411674069996
images\20240618_223024590299.png,-0.016132657411501005
images\20240618_223025105449.png,-0.0028556861333747987
images\20240618_223025628626.png,-0.001678874948086961
images\20240618_223026287164.png,0.011305015736956454
images\20240618_223026923760.png,0.004336375489298624
images\20240618_223027592556.png,-0.012147786350993667
images\20240618_223028176677.png,-0.0030386656162471833
images\20240618_223028834209.png,-0.010037248453135897
images\20240618_223029336989.png,0.020757455053336416
images\20240618_223029864985.png,0.016011795635314335
images\20240618_223030483039.png,0.008970869484019029
images\20240618_223031148183.png,0.014126952821333413
images\20240618_223031775359.png,0.0016216999815834732
images\20240618_223032350421.png,0.006724747963071578
images\20240618_223032875657.png,0.019804774927507346
images\20240618_223033392628.png,0.023373186282731395
images\20240618_223033914509.png,-0.019283105986062095
images\20240618_223034445999.png,0.009011176831264347
images\20240618_223035034131.png,0.02301902720766903
images\20240618_223035557521.png,-0.0075396377668403725
images\20240618_223036061848.png,-0.0011824531568864036
images\20240618_223036679455.png,0.03754538003136547
images\20240618_223037347472.png,0.016424954306916553
images\20240618_223037925835.png,-0.0013132787813970935
images\20240618_223038574163.png,0.06827018865453234
images\20240618_223039221253.png,0.02040903072156337
images\20240618_223039875226.png,0.03731886119303678
images\20240618_223040441608.png,0.01707350505399984
images\20240618_223041082538.png,0.02737861039504582
images\20240618_223041711168.png,0.003889853037399143
images\20240618_223042378204.png,0.02959471464555508
images\20240618_223042885572.png,0.019667564302623827
images\20240618_223043394391.png,0.037165262939943364
images\20240618_223044031262.png,0.012686810109452168
images\20240618_223044694230.png,0.027210383086420094
images\20240618_223045313737.png,0.07211174885970971
images\20240618_223045822787.png,-0.0018857080447780318
images\20240618_223046341450.png,-0.056845308660243406
images\20240618_223047013027.png,-0.035527178845200715
images\20240618_223047544044.png,-0.061055366269592654
images\20240618_223048077435.png,-0.038280270249674536
images\20240618_223048637106.png,-0.049603981889672265
images\20240618_223049167887.png,-0.03992693312500671
images\20240618_223049675676.png,-0.03343900540172255
images\20240618_223050175938.png,-0.028954521676387263
images\20240618_223050768964.png,-0.01187457432980582
images\20240618_223051316231.png,-0.04312450096512234
images\20240618_223051864603.png,-0.011391890346042731
images\20240618_223052365705.png,-0.047177882199688326
images\20240618_223052875708.png,-0.03568393155952183
images\20240618_223053390213.png,0.005060924769668975
images\20240618_223053993298.png,0.003533143490950951
images\20240618_223054623307.png,-0.034653027098120306
images\20240618_223055207742.png,-0.005702996646768861
images\20240618_223055855490.png,-0.012681305347209999
images\20240618_223056364061.png,-0.01669562027573381
images\20240618_223056897313.png,-0.02662599868112338
images\20240618_223057490117.png,-0.0015817691378282469
images\20240618_223058136489.png,-0.01653775108531125
images\20240618_223058797209.png,-0.03686177751513119
images\20240618_223059478488.png,-0.02241097203137772
images\20240618_223100096493.png,-0.0076998291472235355
images\20240618_223100603300.png,0.0022485228671488893
images\20240618_223101116989.png,-0.016140959927043407
images\20240618_223101742789.png,0.0040174728771846325
images\20240618_223102324862.png,0.03836156091278798
images\20240618_223102831641.png,-0.0248292624032104
images\20240618_223103363435.png,0.008045285844088814
images\20240618_223103950656.png,-0.0006145858843986639
images\20240618_223104624653.png,0.006033623425644465
images\20240618_223105205780.png,0.0424217222773438
images\20240618_223105823810.png,-0.006409187297867662
images\20240618_223106327288.png,-0.016593547104858615
images\20240618_223106840935.png,0.03520612100016118
images\20240618_223107499054.png,0.0022702673623344323
images\20240618_223108131539.png,0.020855833887029163
images\20240618_223108650947.png,0.0511180368637501
images\20240618_223109184083.png,0.025763984044605382
images\20240618_223109769507.png,0.08017366258701847
images\20240618_223110290443.png,0.0243237077713599
images\20240618_223110822561.png,0.009725466943143966
images\20240618_223111410906.png,-0.003866965309401088
images\20240618_223111918649.png,0.008353478407628758
images\20240618_223112431971.png,0.029560954773290682
images\20240618_223113057902.png,-0.014110225969627327
images\20240618_223113691470.png,-0.014697354826081376
images\20240618_223114284662.png,0.04683387123857491
images\20240618_223114796900.png,0.0030786703009342475
images\20240618_223115314668.png,0.018732806935479473
images\20240618_223115982243.png,0.01930638374045817
images\20240618_223116645845.png,0.014038615703075519
images\20240618_223117216543.png,0.01885469430315055
images\20240618_223117731674.png,0.07082141309722005
images\20240618_223118238161.png,0.026849450600707134
images\20240618_223118852691.png,0.05731706783398038
images\20240618_223119355624.png,0.02832374166464114
images\20240618_223119869182.png,0.018888588392482586
images\20240618_223120486037.png,0.03958771322364334
images\20240618_223121111623.png,0.015354271214662533
images\20240618_223121692563.png,0.03588981465401459
images\20240618_223122222151.png,0.051442203231469835
images\20240618_223122740127.png,0.04831042884391208
images\20240618_223123257179.png,0.017130598012977557
images\20240618_223123777049.png,0.017849830677726452
images\20240618_223124380901.png,0.07062744142771125
images\20240618_223124900467.png,0.03024950985072677
images\20240618_223125400793.png,0.05105546008003391
images\20240618_223126001432.png,0.04272016855567282
images\20240618_223126531564.png,0.004800180349633852
images\20240618_223127066007.png,0.02531911927516944
images\20240618_223127648645.png,0.04119687832237303
images\20240618_223128320200.png,0.04403867026419529
images\20240618_223128934928.png,0.03043279499463081
images\20240618_223129444766.png,0.014619284246815297
images\20240618_223130001303.png,0.019792885120683706
images\20240618_223130559909.png,0.00696468224667041
images\20240618_223131186787.png,0.029211233808412947
images\20240618_223131819515.png,0.02077611796923968
images\20240618_223132338762.png,0.033473528064133805
images\20240618_223132870401.png,0.0008180588159055137
images\20240618_223133415170.png,0.028131120257252087
images\20240618_223133993118.png,0.03201575508022061
images\20240618_223134503229.png,0.020794014493371496
images\20240618_223135064566.png,0.031671185616154396
images\20240618_223135624967.png,0.029689856416287352
images\20240618_223136283029.png,0.0371626112932384
images\20240618_223136918737.png,0.028958011176992027
images\20240618_223137595616.png,0.02134581039353154
images\20240618_223138175131.png,0.010652077267395206
images\20240618_223138692202.png,0.0031436806255127014
images\20240618_223139241813.png,0.015011758676314749
images\20240618_223139801520.png,0.004687320399148386
images\20240618_223140312526.png,0.020271718575629524
images\20240618_223140837396.png,0.012658545217584891
images\20240618_223141431498.png,0.007308828029421977
images\20240618_223141955803.png,0.008695604953211169
images\20240618_223142460468.png,0.014749542402981186
images\20240618_223143105910.png,-0.0011997138637892223
images\20240618_223143717361.png,-0.012346907837590649
images\20240618_223144366765.png,0.020088879857098774
images\20240618_223144942717.png,0.009047613060918407
images\20240618_223145571567.png,0.008179348922390918
images\20240618_223146234699.png,0.010958962923579786
images\20240618_223146760866.png,0.015681947461662592
images\20240618_223147286563.png,0.018591598781883874
images\20240618_223147880115.png,0.02278182794333839
images\20240618_223148549882.png,0.025368523906304213
images\20240618_223149150240.png,0.021664461853188814
images\20240618_223149663971.png,0.03639781635516366
images\20240618_223150243581.png,0.028758875694002452
images\20240618_223150780253.png,0.0230454576560568
images\20240618_223151283960.png,0.07181045117088866
images\20240618_223151803793.png,0.03576120701742504
images\20240618_223152380556.png,0.017183623260679015
images\20240618_223152891390.png,0.029052947142031115
images\20240618_223153414205.png,0.007337443823335186
images\20240618_223153969710.png,0.0033333216940779377
images\20240618_223154487864.png,-0.011387155587268676
images\20240618_223155009180.png,0.025051295009570894
images\20240618_223155637746.png,0.009059836607919135
images\20240618_223156139868.png,-0.025015353088541994
images\20240618_223156663641.png,-0.010231021746561344
images\20240618_223157252874.png,-0.00835853084976752
images\20240618_223157854424.png,0.020777705312540713
images\20240618_223158509656.png,0.025602955390701163
images\20240618_223159028219.png,0.010007257333434216
images\20240618_223159557514.png,0.01366757936877905
images\20240618_223200133570.png,-5.44719753528424e-05
images\20240618_223200794340.png,0.013312298639521769
images\20240618_223201416591.png,0.005861748191095867
images\20240618_223202091474.png,0.009977270330131361
images\20240618_223202689743.png,0.011356322526762627
images\20240618_223203305387.png,-0.014129442176700537
